Waiting for server address file...
=== FL Client 2 connecting to mdc-1057-13-8.rc.usf.edu:8080 from mdc-1057-18-1.rc.usf.edu at Thu Jun 25 14:40:05 EDT 2026 ===
==================================================
System Information for: Client 2
Node Name: mdc-1057-18-1.rc.usf.edu
OS Platform: Linux-3.10.0-1160.2.1.el7.x86_64-x86_64-with-glibc2.17
CPU: 32 physical cores, 64 logical cores
Total RAM: 251.21 GB
GPUs Available: 1
  GPU 0: NVIDIA L40S (VRAM: 44.53 GB)
==================================================
Client 2 using device: cuda
[Client 2] Connection attempt 1/10
[Client 2, Round 4] Progress: 31% (96/305) - Loss: 0.1733
[Client 2, Round 4] Progress: 32% (99/305) - Loss: 0.1083
[Client 2, Round 4] Progress: 33% (102/305) - Loss: 0.1558
[Client 2, Round 4] Progress: 34% (105/305) - Loss: 0.1683
[Client 2, Round 4] Progress: 35% (108/305) - Loss: 0.2416
[Client 2, Round 4] Progress: 36% (111/305) - Loss: 0.1042
[Client 2, Round 4] Progress: 37% (114/305) - Loss: 0.7258
[Client 2, Round 4] Progress: 38% (117/305) - Loss: 0.0741
[Client 2, Round 4] Progress: 39% (120/305) - Loss: 0.0946
[Client 2, Round 4] Progress: 40% (123/305) - Loss: 0.1877
[Client 2, Round 4] Progress: 41% (126/305) - Loss: 0.2320
[Client 2, Round 4] Progress: 42% (129/305) - Loss: 0.2236
[Client 2, Round 4] Progress: 43% (132/305) - Loss: 0.1587
[Client 2, Round 4] Progress: 44% (135/305) - Loss: 0.2193
[Client 2, Round 4] Progress: 45% (138/305) - Loss: 0.1256
[Client 2, Round 4] Progress: 46% (141/305) - Loss: 0.2229
[Client 2, Round 4] Progress: 47% (144/305) - Loss: 0.1251
[Client 2, Round 4] Progress: 48% (147/305) - Loss: 0.2089
[Client 2, Round 4] Progress: 49% (150/305) - Loss: 0.1065
